ax,ay,az,gx,gy,gz,thetaG,phiG,thetaA,phiA,theta,phi
0.1330566406,0.1098632812,-0.9953613281,-0.4045801639,-5.0229005813,5.1984734535,-5.7683291435,87.2870712280,5.1984734535,-7.5685482025,9.3352327346,-8.9471511840
0.1606445312,0.0039062500,-1.0703125000,-14.7480916976,-4.4885497093,-9.9618320465,-6.5057334899,87.0626449584,-9.9618320465,-8.5358228683,8.4300079345,-9.1588630676
0.1892089843,0.0439453125,-0.9370117187,-1.2442748546,-1.4274809360,-13.3511447906,-6.5679473876,86.9912719726,-13.3511447906,-11.4039087295,8.2530813217,-9.2737102508
0.3742675781,-0.0458984375,-0.9062500000,6.7480916976,5.7480916976,7.6793894767,-6.2305426597,87.2786788940,7.6793894767,-22.4140052795,8.3650732040,-9.2548599243
0.1538085937,0.1877441406,-1.0297851562,0.6183205604,1.4045801162,13.1832065582,-6.1996264457,87.3489074707,13.1832065582,-8.3591032028,8.4324979782,-9.1681213378
0.1125488281,0.0947265625,-0.9614257812,11.0076332092,9.3053436279,14.4351148605,-5.6492447853,87.8141784667,14.4351148605,-6.6450257301,8.9150047302,-8.6616973876
0.1025390625,0.1184082031,-0.9389648437,35.6183204650,0.3893129825,-6.4427480697,-3.8683285713,87.8336410522,-6.4427480697,-6.1836633682,10.6249084472,-8.5930604934
0.0227050781,-0.0627441406,-1.0566406250,28.5725193023,-38.6412200927,-38.7404594421,-2.4397025108,85.9015808105,-38.7404594421,-1.2288175821,11.7445135116,-10.3391952514
0.0971679687,0.2592773437,-1.1647949218,-17.8015270233,-22.8778629302,27.0610694885,-3.3297789096,84.7576904296,27.0610694885,-4.6551957130,10.8874893188,-11.3465309143
0.4370117187,0.1252441406,-0.9829101562,-7.2137403488,60.0000000000,45.8091621398,-3.6904659271,87.7576904296,45.8091621398,-23.7995910644,10.4490900039,-8.6555929183
0.1022949218,0.0207519531,-0.9648437500,5.7786259651,12.2595415115,-16.4427490234,-3.4015345573,88.3706665039,-16.4427490234,-6.0506305694,10.5477666854,-8.0027761459
0.0725097656,0.0559082031,-0.9687500000,11.3282442092,-6.1984734535,-16.8473281860,-2.8351222991,88.0607452392,-16.8473281860,-4.2734532356,10.9577713012,-8.2319154739
0.1140136718,-0.2180175781,-1.0415039062,6.0916032791,1.7938930988,-19.0076332092,-2.5305421352,88.1504364013,-19.0076332092,-6.1157870292,10.8020095825,-8.1016921997
0.1735839843,0.0854492187,-1.0136718750,-17.2824420928,-9.3740453720,-8.9618320465,-3.3946642875,87.6817321777,-8.9618320465,-9.6835470199,9.8341226577,-8.5926580429
0.1540527343,0.0844726562,-0.8706054687,-45.2137413024,26.3435115814,-16.6106872558,-5.6553516387,88.9989089965,-16.6106872558,-9.9886026382,7.5311203002,-7.3297443389
0.1142578125,0.1628417968,-1.0244140625,-16.9160308837,-3.7099237442,7.4809160232,-6.5011529922,88.8134155273,7.4809160232,-6.2858915328,6.7311620712,-7.4906535148
0.0930175781,0.0627441406,-1.1164550781,-7.4122138023,-7.0839695930,-21.7404575347,-6.8717637062,88.4592132568,-21.7404575347,-4.7551364898,6.2974505424,-7.7830576896
0.0991210937,0.2021484375,-0.8972167968,-1.5343511104,-15.9923667907,-5.8625955581,-6.9484810829,87.6595916748,-5.8625955581,-6.1512856483,6.3487739562,-8.5340480804
0.0168457031,0.1867675781,-0.9990234375,38.7633590698,-13.3740453720,47.9847335815,-5.0103130340,86.9908905029,47.9847335815,-0.9495909690,8.3329572677,-9.0376873016
0.1315917968,-0.1821289062,-0.9809570312,-3.6335878372,-20.8931293487,-8.8091602325,-5.1919922828,85.9462356567,-8.8091602325,-7.5135087966,7.7797179222,-10.0309677124
0.2160644531,0.0021972656,-0.9926757812,-1.0839694786,8.3893127441,17.4809169769,-5.2461905479,86.3656997680,17.4809169769,-12.2793693542,7.5734882354,-9.6648588180
0.1445312500,0.1179199218,-1.0617675781,26.0076332092,15.7328243255,-13.7251911163,-3.9458088874,87.1523437500,-13.7251911163,-7.7048468589,8.8219900131,-8.8547496795
0.1777343750,0.1262207031,-0.9819335937,23.1832065582,26.2977104187,-20.6564884185,-2.7866485118,88.4672317504,-20.6564884185,-10.1777410507,9.9257059097,-7.5926213264
0.1950683593,0.1477050781,-0.9416503906,16.1603050231,5.8167939186,-7.6793894767,-1.9786331176,88.7580718994,-7.6793894767,-11.5660696029,10.6936902999,-7.3870673179
0.1467285156,0.0466308593,-0.9843750000,52.7328262329,16.5954189300,11.8167934417,0.6580080986,89.5878448486,11.8167934417,-8.4685888290,13.1173763275,-6.5955219268
0.0539550781,-0.1123046875,-0.9111328125,20.8625946044,-0.1603053331,13.0076332092,1.7011379241,89.5798263549,13.0076332092,-3.3635647296,13.7370052337,-6.5387377738
0.1901855468,-0.0014648437,-0.9978027343,-4.1221375465,11.0992364883,-18.1450386047,1.4950309753,90.1347885131,-18.1450386047,-10.7913732528,13.2586278915,-6.0799279212
0.2990722656,0.2285156250,-1.0673828125,-12.6106872558,-6.3587784767,19.0305347442,0.8644966125,89.8168487548,19.0305347442,-15.3220949172,12.6084995269,-6.5763511657
0.1247558593,-0.0380859375,-0.9016113281,-9.1526718139,1.4885496139,-9.0763359069,0.4068630695,89.8912734985,-9.0763359069,-7.8710556030,11.8599271774,-6.5293064117
0.1013183593,0.0314941406,-1.0314941406,-32.2824440002,12.5725193023,-14.7786254882,-1.2072591781,90.5198974609,-14.7786254882,-5.6072778701,10.0756978988,-5.8948125839
0.1311035156,0.0146484375,-1.0520019531,4.0381679534,1.0839694786,-30.5343513488,-1.0053508281,90.5740966796,-30.5343513488,-7.1030597686,10.0878868103,-5.8658633232
-0.2487792968,-0.1010742187,-0.9448242187,12.4961833953,40.0076332092,-13.7175569534,-0.3805416107,92.5744781494,-13.7175569534,14.6715078353,10.3803167343,-3.4947419166
0.3176269531,0.1381835937,-0.9719238281,3.9312977790,-6.2061066627,-3.2977099418,-0.1839767265,92.2641754150,-3.2977099418,-17.9289131164,10.5192728042,-4.0875248908
0.2536621093,0.2514648437,-0.9711914062,-13.4427480697,-5.6106872558,43.1526718139,-0.8561141967,91.9836425781,43.1526718139,-14.1897363662,9.9314785003,-4.5644927024
0.1225585937,0.1145019531,-0.9926757812,-1.2366411685,4.9007635116,-5.9160304069,-0.9179462432,92.2286834716,-5.9160304069,-6.9923844337,9.8028669357,-4.3729133605
0.2062988281,0.0788574218,-0.9921875000,-7.2595419883,-10.6488552093,12.7328243255,-1.2809233665,91.6962432861,12.7328243255,-11.7098655700,9.3400812149,-5.0414462089
0.1293945312,0.0903320312,-1.0595703125,2.1526718139,-5.1145038604,-7.1526718139,-1.1732897758,91.4405212402,-7.1526718139,-6.9375567436,9.3555030822,-5.3299794197
0.1364746093,0.0061035156,-0.9814453125,0.6793892860,-15.2671756744,-7.4198474884,-1.1393202543,90.6771621704,-7.4198474884,-7.9163346290,9.2087421417,-6.1297979354
0.2219238281,0.1137695312,-1.0451660156,-8.7251911163,-14.6717557907,-9.7022905349,-1.5755798816,89.9435729980,-9.7022905349,-11.9193973541,8.7185916900,-6.9645061492
0.2043457031,0.0949707031,-1.0000000000,-9.7022905349,-5.3893127441,-7.4885497093,-2.0606944561,89.6741104125,-7.4885497093,-11.4987936019,8.1751270294,-7.3192682266
0.1748046875,0.0400390625,-0.9638671875,-9.4198474884,14.8167934417,-17.8396949768,-2.5316867828,90.4149475097,-17.8396949768,-10.2706336975,7.5968627929,-6.6522731781
0.1655273437,0.1296386718,-0.9421386718,-15.6641225814,0.4809160232,-17.6488552093,-3.3148930072,90.4389953613,-17.6488552093,-9.8735990524,6.8317432403,-6.6931347846
-0.0610351562,-0.0788574218,-1.4401855468,-203.5648803710,-59.8091621398,-12.4045801162,-13.4931373596,87.4485397338,-12.4045801162,2.4231214523,-3.3421971797,-9.4414587020
0.1911621093,0.4357910156,-0.8627929687,-21.1526718139,-14.5877866744,-48.9847335815,-14.5507707595,86.7191467285,-48.9847335815,-11.1868314743,-3.7868444919,-10.1911678314
0.0969238281,0.2836914062,-1.0419921875,12.0305347442,-33.9923667907,-10.5725193023,-13.9492435455,85.0195312500,-10.5725193023,-5.1286053657,-2.8182575225,-11.7555427551
0.2141113281,0.2177734375,-1.0881347656,9.9007635116,12.8167934417,-9.7328243255,-13.4542055130,85.6603698730,-9.7328243255,-10.9206256866,-2.0545594692,-11.1108217239
0.1372070312,0.3244628906,-1.0187988281,1.4885496139,15.3358774185,-21.5954189300,-13.3797779083,86.4271621704,-21.5954189300,-7.3124971389,-1.5901877880,-10.2833967208
0.1770019531,0.3176269531,-0.9448242187,-9.9160308837,-3.3511450290,5.3664121627,-13.8755798339,86.2596054077,5.3664121627,-10.0692195892,-1.6785701751,-10.4433202743
0.1159667968,0.2385253906,-0.9362792968,5.2290077209,-1.0152671337,9.7022905349,-13.6141290664,86.2088394165,9.7022905349,-6.8442125320,-1.1050057411,-10.4210863113
0.0922851562,0.3063964843,-1.0227050781,-3.2213740348,-13.5725193023,8.5267171859,-13.7751979827,85.5302124023,8.5267171859,-4.9403891563,-0.9084700584,-10.9765253067
0.1613769531,0.1867675781,-0.9008789062,-14.1908397674,-3.9618320465,-7.6106872558,-14.4847402572,85.3321228027,-7.6106872558,-9.9486474990,-1.3549734354,-11.1500978469
0.0261230468,0.2338867187,-1.0166015625,-11.1679391860,-49.5725173950,-4.8396944999,-15.0431375503,82.8535003662,-4.8396944999,-1.4345146179,-1.6160571575,-13.3848400115
-0.0197753906,0.2167968750,-0.9985351562,-8.2671756744,-80.4503784179,-12.0763359069,-15.4564962387,78.8309783935,-12.0763359069,1.1087355613,-1.7438811302,-17.0370388031
0.1428222656,0.2780761718,-1.1091308593,-10.2366409301,3.6641221046,1.4351144790,-15.9683284759,79.0141830444,1.4351144790,-7.1195864677,-1.9313173294,-16.6591472625
-0.0297851562,0.2246093750,-0.9484863281,-4.4809160232,22.8396949768,-20.1145038604,-16.1923751831,80.1561660766,-20.1145038604,1.7502831459,-1.8459285736,-15.1718139648
-0.0334472656,0.3278808593,-1.0231933593,-2.7786259651,12.4351148605,-5.7099237442,-16.3313064575,80.7779235839,-5.7099237442,1.7830321788,-1.5899808406,-14.2233963012
-0.0234375000,0.2431640625,-0.9675292968,-0.4885496139,31.9160308837,6.9160304069,-16.3557338714,82.3737258911,6.9160304069,1.3458286523,-1.3000464439,-12.3481264114
0.0241699218,0.2573242187,-0.9855957031,-8.3435115814,-8.0763359069,6.5572519302,-16.7729091644,81.9699096679,6.5572519302,-1.3592470884,-1.3903131484,-12.5240898132
-0.0019531250,0.2556152343,-0.8937988281,8.0839691162,17.5267181396,-5.0000000000,-16.3687114715,82.8462448120,-5.0000000000,0.1203763127,-0.6471958637,-11.4123916625
0.0769042968,0.2595214843,-1.0305175781,1.9465648651,14.8931293487,-14.2519083023,-16.2713832855,83.5909042358,-14.2519083023,-4.1391267776,-0.2569186687,-10.5371637344
0.0190429687,0.3071289062,-0.9697265625,-4.9694657325,15.7328243255,-9.2290077209,-16.5198574066,84.3775482177,-9.2290077209,-1.0725061893,-0.1438701152,-9.5769624710
0.1132812500,-0.0031738281,-1.2507324218,-4.6564884185,-7.8473281860,-6.4351143836,-16.7526817321,83.9851837158,-6.4351143836,-5.1752529144,-0.3720566749,-9.8734474182
0.1020507812,0.3334960937,-0.9040527343,-8.3893127441,-9.3435115814,-10.8473281860,-17.1721477508,83.5180053710,-10.8473281860,-6.0453987121,-0.3730713844,-10.2547187805
0.1240234375,0.2675781250,-0.9328613281,7.9312977790,-8.2061071395,14.1679391860,-16.7755832672,83.1076965332,14.1679391860,-7.2827072143,0.3404687643,-10.5973768234
0.0471191406,0.1630859375,-0.9951171875,-4.1068701744,-8.0763359069,7.8625955581,-16.9809265136,82.7038803100,7.8625955581,-2.6753132343,0.3183629989,-10.8346757888
-0.0202636718,0.2912597656,-0.9377441406,-9.8244276046,-37.5877876281,-0.5954198360,-17.4721469879,80.8244934082,-0.5954198360,1.1822149753,0.1756148576,-12.4361400604
-0.0537109375,0.2939453125,-1.0395507812,-15.9312973022,-61.6183204650,-45.8015251159,-18.2687110900,77.7435760498,-45.8015251159,2.8462924957,-0.2931530952,-15.1497898101
-0.0710449218,0.2858886718,-1.0739746093,-15.4503812789,-7.2824425697,-60.4427490234,-19.0412292480,77.3794555664,-60.4427490234,3.6576714515,-0.7468543052,-15.1304807662
-0.0322265625,0.4091796875,-1.0205078125,-13.5190839767,3.8625953674,-52.9007644653,-19.7171840667,77.5725860595,-52.9007644653,1.6788949966,-0.9575763702,-14.6050262451
-0.0908203125,0.2580566406,-1.0720214843,-2.5801527500,6.0992364883,-27.9236640930,-19.8461914062,77.8775482177,-27.9236640930,4.7085933685,-0.7950890064,-13.9198913574
-0.0678710937,0.2768554687,-1.0505371093,23.7022895812,-16.6946563720,12.1832065582,-18.6610774993,77.0428161621,12.1832065582,3.5747973918,0.6769150733,-14.3880357742
-0.0334472656,0.2607421875,-1.0104980468,-11.2519083023,2.9465648651,-5.2137403488,-19.2236728668,77.1901473999,-5.2137403488,1.8357021331,0.4012538909,-13.9191799163
-0.0444335937,0.2185058593,-0.8818359375,6.1145038604,9.2290077209,-34.8854980468,-18.9179477691,77.6515960693,-34.8854980468,2.8000213623,0.9708353042,-13.1325740814
-0.1140136718,0.4140625000,-0.9738769531,-11.9312973022,5.1145038604,-23.7709922790,-19.5145130157,77.9073181152,-23.7709922790,6.1492342948,0.8246573448,-12.4963274002
-0.1169433593,0.4599609375,-1.0039062500,2.8015268325,-4.7022900581,-37.1832046508,-19.3744373321,77.6722030639,-37.1832046508,6.0452022552,1.4348388671,-12.3559093475
-0.2465820312,0.2395019531,-0.6540527343,1.5725190639,-16.7404575347,-15.7633590698,-19.2958106994,76.8351821899,-15.7633590698,19.4948692321,1.8614655494,-12.5391759872
-0.1083984375,0.2756347656,-1.1088867187,-1.1068701744,-18.3587779998,-30.8625946044,-19.3511543273,75.9172439575,-30.8625946044,5.4192862510,2.0479075908,-13.0795869827
-0.1916503906,0.3005371093,-0.9943847656,6.0534353256,12.5725193023,-22.4885501861,-19.0484828948,76.5458679199,-22.4885501861,10.4529924392,2.6341564655,-11.9928827285
-0.0444335937,0.2451171875,-0.9875488281,1.1297709941,-24.2977104187,1.4732824325,-18.9919948577,75.3309860229,1.4732824325,2.5004477500,2.9153523445,-12.8936042785
-0.2106933593,0.3056640625,-0.8986816406,-3.1755726337,-29.0839691162,-4.2671756744,-19.1507740020,73.8767852783,-4.2671756744,12.5144748687,3.0678837299,-13.8105573654
-0.2028808593,0.2502441406,-1.0000000000,-1.2671755552,-26.0839691162,-3.4732823371,-19.2141323089,72.5725860595,-3.4732823371,11.1341934204,3.2200281620,-14.5897769927
-0.2231445312,0.3461914062,-0.9777832031,-12.3435115814,-9.8549613952,-19.7251911163,-19.8313083648,72.0798416137,-19.7251911163,12.1409358978,2.9316711425,-14.5380563735
-0.2119140625,0.2692871093,-0.9938964843,-8.2137403488,-9.9236640930,-15.2748088836,-20.2419948577,71.5836563110,-15.2748088836,11.6288642883,2.7673926353,-14.5009775161
-0.2312011718,0.0717773437,-0.9648437500,-9.6870231628,3.3129770755,-12.0839691162,-20.7263450622,71.7493057250,-12.0839691162,13.4396581649,2.3201375007,-13.7798299789
-0.2133789062,0.2060546875,-0.9631347656,-4.4045801162,12.6183204650,-38.1755714416,-20.9465732574,72.3802185058,-38.1755714416,12.2238683700,2.2938733100,-12.6414594650
-0.2070312500,0.2170410156,-0.8823242187,-7.7175574302,6.8778624534,-28.0763359069,-21.3324508666,72.7241134643,-28.0763359069,12.8357505798,2.1391906738,-11.7949008941
-0.2351074218,0.2565917968,-0.9211425781,8.9465646743,-0.2061068773,-7.2519083023,-20.8851222991,72.7138061523,-7.2519083023,13.8135061264,2.8368789672,-11.2928323745
-0.2204589843,0.2580566406,-1.0151367187,-6.0610685348,8.8244276046,-10.8167934417,-21.1881752014,73.1550292968,-10.8167934417,11.8859767913,2.7621674537,-10.3968591690
-0.2089843750,0.2414550781,-0.9616699218,-11.6488552093,18.4427490234,-0.2213740587,-21.7706184387,74.0771636962,-0.2213740587,11.9021348953,2.4118371009,-9.0471849441
-0.1948242187,0.2145996093,-0.9399414062,-16.1068706512,13.6412210464,-2.5114502906,-22.5759620666,74.7592239379,-2.5114502906,11.4240913391,1.8263999938,-7.9693398475
-0.1921386718,0.2985839843,-1.1533203125,-33.0381660461,48.9541969299,24.2595424652,-24.2278709411,77.2069320678,24.2595424652,9.1617116928,0.4575123786,-5.2279634475
-0.1606445312,0.3037109375,-1.0080566406,-15.0229005813,35.8931312561,-3.1603052616,-24.9790153503,79.0015869140,-3.1603052616,8.6756048202,0.0436256217,-3.1911287307
-0.0993652343,0.3039550781,-0.8562011718,1.5572519302,19.8167934417,-46.9389305114,-24.9011535644,79.9924240112,-46.9389305114,6.2414288520,0.5075496673,-2.0314548015
-0.1118164062,0.4104003906,-0.9951171875,-3.0229008197,0.8854962348,12.6259546279,-25.0522994995,80.0366973876,12.6259546279,5.9304866790,0.7949872016,-1.8288267135
-0.0913085937,0.3027343750,-0.9550781250,7.0610685348,3.3740458488,16.6259536743,-24.6992454528,80.2053985595,16.6259536743,5.2072429656,1.4753258228,-1.5227771759
-0.0932617187,0.2729492187,-0.9099121093,9.4351148605,19.2595424652,35.7786254882,-24.2274894714,81.1683731079,35.7786254882,5.6069555282,2.2404522895,-0.4364649772
-0.0734863281,0.3291015625,-0.9335937500,-1.0076335668,-0.3969465732,22.8244266510,-24.2778720855,81.1485290527,22.8244266510,4.2456212043,2.5335228443,-0.3622736454
-0.0673828125,0.3188476562,-0.9714355468,3.5954198837,0.9312976837,22.6946563720,-24.0981006622,81.1950912475,22.6946563720,3.7706234455,3.0216345787,-0.2339821338
-0.0727539062,0.3974609375,-0.8886718750,-0.8167939186,-12.1450386047,45.0152664184,-24.1389408111,80.5878372192,45.0152664184,4.2739944458,3.4016883373,-0.7389295101
-0.0769042968,0.2597656250,-1.0686035156,56.1374053955,-17.0992374420,30.0610694885,-21.3320713043,79.7328720092,30.0610694885,4.0002145767,6.3569679260,-1.4820093154
0.0200195312,0.2285156250,-0.9782714843,0.3282442569,8.7099237442,28.6488552093,-21.3156585693,80.1683654785,28.6488552093,-1.1416238546,6.5088200569,-1.0484153032
-0.0539550781,0.1875000000,-1.0231933593,-6.1221375465,-11.5114507675,-17.3969459533,-21.6217651367,79.5927963256,-17.3969459533,2.9691772460,6.2860617637,-1.5321246147
-0.0422363281,0.2966308593,-0.9306640625,-2.3816792964,-18.6183204650,20.6488552093,-21.7408485412,78.6618804931,20.6488552093,2.4759142398,6.3968706130,-2.3642613887
-0.1596679687,0.3288574218,-1.1191406250,-3.2366411685,-12.1526718139,62.4122123718,-21.9026813507,78.0542449951,62.4122123718,7.7943677902,6.4347352981,-2.7565698623
0.0529785156,-0.0764160156,-1.0236816406,7.0687022209,-10.3893127441,18.9618320465,-21.5492458343,77.5347824096,18.9618320465,-2.9543754577,6.5671386718,-3.2696022987
-0.0053710937,0.2841796875,-1.0107421875,-8.1984729766,3.1832060813,22.5419845581,-21.9591693878,77.6939392089,22.5419845581,0.2931030082,6.3481431007,-3.0423710346
0.0830078125,0.0793457031,-1.0270996093,-11.6106872558,8.4580154418,37.4351158142,-22.5397033691,78.1168365478,37.4351158142,-4.6068038940,5.7403197288,-2.6592171192
0.0224609375,0.2780761718,-1.0756835937,-29.3053436279,36.4732818603,31.4580154418,-24.0049705505,79.9404983520,31.4580154418,-1.1581361293,4.4793763160,-0.8420046806
0.0673828125,0.2824707031,-0.9682617187,-39.8091621398,40.1145019531,-8.9847326278,-25.9954280853,81.9462203979,-8.9847326278,-3.8220651626,2.7636673450,1.0640046596
0.1281738281,0.3317871093,-0.8332519531,-16.6335868835,-10.7404584884,2.0916030406,-26.8271064758,81.4091949462,2.0916030406,-8.1331253051,2.3229951858,0.3537795543
0.0197753906,0.2797851562,-1.0214843750,-7.0305342674,-8.0839691162,-1.1297709941,-27.1786327362,81.0049972534,-1.1297709941,-1.0696874856,2.2383379936,-0.0708042860
0.0605468750,0.3471679687,-1.0114746093,-11.5648851394,-8.5877866744,12.7709922790,-27.7568778991,80.5756072998,12.7709922790,-3.2405049800,2.0051379203,-0.5549998283
0.0432128906,0.3056640625,-0.9826660156,-31.8167934417,14.6335878372,-7.7022900581,-29.3477172851,81.3072891235,-7.7022900581,-2.4044735431,0.7512706756,0.1250564932
0.0219726562,0.2939453125,-0.9699707031,-19.3816795349,7.7938933372,-29.1068706512,-30.3168010711,81.6969833374,-29.1068706512,-1.2419375181,0.1236453294,0.4796173572
