ax,ay,az,gx,gy,gz
-17204,-3008,3740,5595,4837,978
-16120,-3840,3168,1696,-3590,1479
-16904,-600,2724,316,-2796,1107
-12336,-3356,4596,2858,3843,-1515
-14832,-3260,3316,3920,3503,-8082
-18704,-5752,5148,7750,-5694,-171
-17652,-4480,3576,-6263,902,-1878
-14888,-3440,3948,-945,-307,7979
-10832,7216,3192,-9690,13226,4210
-11704,-1256,3112,3995,7650,-2697
-11632,-6320,1840,2283,-1752,1742
-15420,-4476,3792,-10889,-5906,5330
-14304,-5400,3804,-1204,499,275
-18248,-5104,2068,9960,6430,-6274
-12636,-4196,668,1646,4319,-617
-14228,-6856,4652,493,-1830,-3723
-14416,-7784,3688,7598,1483,-4886
-14700,-5132,3128,-2041,5449,17194
-23712,5732,-12736,-10829,3492,-16346
-8004,-4064,13164,6981,10458,-5320
-13528,-8980,4008,-510,-9464,-291
-16020,-5736,5028,1433,-2021,242
-15132,-6552,5836,3957,5671,-181
-10752,-8744,5168,1299,-4128,1251
-13708,-6684,5504,2649,2950,1027
-13248,-5792,4444,218,2620,4580
-16804,-5352,4652,-2652,496,4021
-16608,2912,-3484,-2989,-11161,-1319
-19804,2348,4192,2177,3565,-8563
-14740,-8168,5184,3584,-12448,-2560
-15340,-8036,5644,6143,8569,7203
-13400,200,5364,1096,-6001,-1662
-9904,-10152,6360,792,8954,-8644
-16232,-1388,3000,6978,-4034,4493
-9284,2856,6900,10126,-13993,-17669
-13692,-6848,8484,1344,1478,1587
-14252,-5804,11448,-152,-1946,18857
-10804,-3736,8696,1339,-4537,-7584
-13848,-8448,9672,1399,4694,-4986
-15048,-3888,7232,-612,19550,9288
-13004,1604,5032,6421,-21282,-9321
-16188,-11728,10068,6627,-5195,-5058
-13052,-1408,7176,-355,24727,8850
-15972,-4908,6508,1123,7733,670
-17168,-6648,7876,1068,-22777,-12764
-10316,-3332,7584,3248,-2992,-4423
-13004,-7840,9304,3,14652,-6031
-19860,-13040,11412,-6221,11654,17098
-11512,-1072,8224,-4451,12194,11197
-13692,-3792,4388,-6738,-12131,-14817
-15164,-3216,4188,430,5109,6547
-11880,200,5220,-2361,-6683,-5937
-11332,-3908,7008,-2159,550,9867
-19300,4468,4104,-5879,10332,8927
-12128,-2776,8224,-580,-8321,-618
-12996,-3928,6532,2781,-1575,7152
-16848,-10080,5776,12089,-9908,-3511
-13692,-3424,7756,3377,-12464,-5685
-14556,1308,6940,5710,-9675,-28829
-22728,-6964,32767,26980,-10180,-5577
-5880,-8408,11032,5291,-12649,-19136
-3472,-1872,11560,3827,29289,-4143
-10472,-6040,11936,-13204,-31024,4619
-6128,5600,24936,-8198,-9702,12759
-9824,-10964,10204,-7796,11025,3962
-2628,-7920,11788,3529,5031,-11669
-6192,-9072,14480,-1218,-435,2440
-8828,-8588,14288,-1228,-1894,-455
-5560,-7804,12696,1804,-1284,-1383
-868,-7096,13152,-224,-6560,-4345
-2376,-7296,14168,-3591,10119,7696
-11012,-11524,14232,773,-49,2802
-4708,-8016,14072,-1481,-4084,5394
-3740,-8408,13496,1170,-3347,711
-3220,-8040,13668,-533,-3731,-310
-4552,-7932,14172,1507,-4336,-141
-4040,-10672,14176,3239,-3175,2204
-2964,-7228,13980,-279,-757,-595
-4076,-8028,14320,-685,1226,-1059
-5044,-6564,14164,1347,670,-1382
-3356,-7080,14560,992,2600,589
-3936,-7212,14356,292,-62,1029
-5060,-7736,14448,-879,4508,2209
-6704,-7240,14292,-667,666,2699
-5364,-5936,12756,-1400,1748,2850
-6308,-7212,13388,-4042,3865,5207
-5672,-8308,13212,-839,-1555,2961
-7060,-7652,13640,-2603,-2611,43
-6320,-6548,12200,375,600,559
-4616,-7248,12992,875,-1800,-1535
-5420,-7220,13948,1551,390,-764
-6344,-6924,14040,1789,-1029,-1051
-4920,-6564,13380,711,826,105
-5876,-6628,14128,989,-617,-4
-6048,-6548,14144,943,286,439
-5620,-5616,13616,387,367,893
-6188,-6228,14192,1368,804,-1029
-5520,-4624,13784,3338,-5300,3506
-7720,-6568,14988,643,4,-74
ax,ay,az,gx,gy,gz
-17976,-1704,6248,-920,-2270,-1052
-16968,-328,5268,276,-517,882
-15672,-508,5988,-298,-439,580
-15216,-880,6072,1076,446,66
-15828,76,5212,-166,-341,13
-16184,64,5388,438,-1151,1
-14492,-840,5756,2155,871,127
-15656,504,5656,437,-1454,277
-16464,480,5496,482,480,-100
-15288,-76,5400,-996,-2984,433
-15848,-348,6332,210,1420,-1806
-15412,-68,6020,-398,-862,-2684
-14832,-744,5976,40,-6,-2652
-15888,-3604,5544,107,-419,-4892
-15356,-2940,6300,-525,-623,-4594
-14436,-3184,6612,1447,-360,-2145
-14176,-4072,6872,418,502,-4648
-14196,-3956,6472,-1527,-3656,-3688
-13720,-3148,6884,-204,-1248,-5810
-14656,-5540,7688,-231,-2391,-845
-4300,-13164,4404,350,6352,-4547
-13428,-7180,7504,1928,-1500,-1185
-14388,-9380,8800,7294,-6137,-3655
-10504,-7488,7488,511,-5578,30
-14844,-5944,8792,281,-3035,-3782
-10120,-7472,10592,702,-5890,-3403
-9864,-6572,11028,1351,-5287,-3563
-7540,-5648,11276,8,-5344,216
-6916,-7224,12880,-1223,3375,485
-9876,-5740,12764,5916,-7520,3216
-9652,-5328,12240,-884,-2217,1433
-5688,-5184,12424,-2134,99,-1586
-5728,-7100,14060,-128,1693,-1259
-10472,-7820,14044,1962,-3210,1498
-8548,-5532,12136,134,990,2347
-6336,-5484,12652,-1161,-589,-2036
-10220,-5776,13916,-310,1533,2218
-8656,-5592,12556,258,-912,829
-6880,-5280,12452,-720,540,40
-8460,-5996,13400,-1192,2423,881
-9692,-5536,12056,-872,7203,3968
-9292,-4424,10576,-1796,7977,5036
-12656,-5392,10932,-49,3061,3109
-13028,-3932,9536,-1109,6189,4830
-13364,-3876,8160,-3940,6107,820
-14892,672,4472,-383,-1180,2443
-15240,-1172,4716,-1012,656,1609
-17936,576,6588,616,4269,2320
-16548,908,3664,86,-531,2011
-14836,192,3328,-645,1043,1037
-17076,504,3516,-1239,3683,1640
-16596,-288,2716,2066,3964,-110
-16204,1492,2544,-2703,1950,-55
-16612,1028,1716,-6968,1396,-6036
-17136,-748,1568,-12233,7742,6840
-15532,-1040,2316,-7264,-1308,-1181
-14604,64,-176,-3486,5751,5801
-17684,1124,732,-5343,1173,-1727
-17092,48,824,-2926,-1090,-4668
-12112,-1428,1336,-1861,-220,-175
-18432,-316,-80,763,2524,3801
-15336,-1676,944,7590,-5390,1859
-16488,2084,336,6555,4573,3530
-16820,1280,1152,486,-775,2977
-16756,1356,928,6517,-269,2803
-16096,1572,1084,2544,-191,3067
-16792,3516,608,806,328,-399
-16000,1876,928,-160,-2389,1352
-16092,2152,1056,1643,1861,-675
-16744,2872,1012,146,-1274,1416
-15840,1596,1384,-880,136,-885
-17272,2768,668,-423,-181,-636
-15956,2136,760,-1435,777,-696
-16104,2288,792,441,301,-643
-16708,2280,1020,242,-1523,411
-15316,2244,492,521,-2271,-508
-16984,2772,900,289,1241,498
-16092,2252,1580,-331,-782,-336
-16772,1964,1548,703,669,328
-16944,2540,1256,-268,-1398,50
-16380,1764,1956,3835,-3661,-1788
-16184,3036,1704,2420,-293,1258
-16220,2712,1180,838,-2723,622
-15888,1664,2732,-5568,-1015,140
-17848,1596,2432,6681,2025,-2747
-15548,2308,1804,-2137,-922,1261
-17052,2452,2028,-1601,-2501,-189
-15492,1720,2360,-422,210,-457
-16176,1572,2528,473,-2051,-1333
-16236,1660,3584,506,-1783,-1467
-16324,568,2288,-269,-1180,711
-16660,820,3328,-1175,-890,-649
-16216,2008,4032,1141,-487,-2280
-15812,996,3004,69,-1050,-56
-16296,432,4164,2332,72,-399
-15572,2804,3120,458,-971,1570
-16648,40,4608,792,-1577,1141
-16364,1224,2980,2785,-3093,2830
-15752,804,5196,5155,-2298,-3762
-15028,4504,3708,2723,-2831,-590
-14772,3240,4252,-118,1269,3679
-15788,2292,4284,-367,-2697,917
-16380,1684,5516,5997,-9684,580
-11640,7772,5844,5343,-1059,4073
-17232,4288,4860,-4576,2036,-6931
-14812,3348,5892,-285,2613,-3635
-14972,2748,6464,2768,-4330,1651
-14772,4984,6204,406,968,-522
-16012,3364,6616,-3938,276,-2334
-14504,2968,6928,-899,-3716,10
-14212,4512,6500,803,226,-199
-14480,3904,6452,-714,-1015,2243
-14676,3696,6656,-1602,-180,-1295
-15124,3488,6440,110,-1066,-178
-13780,4456,6724,1568,-1196,1034
-14700,4092,7104,-2670,-794,-1983
-13936,3112,7472,-1723,-1631,2198
-13124,2116,5620,2502,-454,1862
-13188,4476,-3560,22623,11165,7032
-16432,4240,-4168,14213,-17295,2074
-10512,3344,-3856,23851,8306,-4234
-21480,6408,-4560,19601,-313,3022
-14244,4280,-4480,19786,-7914,-10901
-27264,8444,-5784,21476,2709,-3854
-14460,4512,-4448,17010,-14053,-10491
-25780,8284,-5696,22002,4071,-7517
-16468,5016,-4960,12620,-22400,-6242
-19292,6196,-4708,21433,4368,-7235
-16200,4768,-4384,9472,-24971,2079
-11536,3424,-3532,19826,959,-6451
-17752,5736,-3700,13493,-9005,8473
-8600,2004,-2856,13201,-13943,143
-12904,4420,-3800,21394,11244,1080
-17692,5020,-3832,12598,-10376,9114
-11684,3532,-3832,21187,6138,-7298
-22016,7088,-4668,18093,5420,7317
-15124,4528,-4364,18211,-4482,-11761
-25352,8280,-5620,20827,11710,1408
-15632,4892,-4348,16404,-8185,-12156
-23916,7560,-5316,20240,9220,-3768
-16608,5356,-4484,12319,-16620,-8906
-17528,5436,-4376,20042,9139,-5118
-16616,5256,-3956,9762,-18922,-2400
-9960,2876,-3120,16416,829,-2136
-17316,5700,-3620,14223,-2740,2369
-10016,2668,-2972,9442,-14063,6510
-12740,4008,-3716,19045,10939,631
-18808,5884,-3800,10393,-7410,13766
-12300,3548,-3728,17785,6399,-1281
-22628,7616,-4684,15484,7214,13324
-15300,4348,-4208,16502,590,-3992
-24916,8464,-5596,18650,14489,9797
-15640,4760,-4112,16251,-1768,-7398
-22340,7252,-5252,19407,14850,4828
-16540,5044,-4060,13064,-10053,-7206
-15552,4944,-4204,19318,13557,1158
-16784,5180,-3664,11345,-11757,-2859
-9604,2876,-2768,14160,-1351,1276
-16484,5240,-3424,15037,1758,2247
-12436,3632,-3328,7692,-16783,7627
-12240,3792,-3316,15938,6080,5473
-20184,6492,-4208,9086,-9758,14021
-13016,3636,-3568,13307,-118,8217
-23356,7924,-4720,13084,2542,16496
-15332,4276,-3932,12680,-3096,8036
-24100,8356,-5204,16095,10579,16172
-15980,4520,-3996,13051,-4927,4417
-20636,7060,-4816,17862,13430,12821
-15756,4496,-3816,12727,-8512,809
-13948,4720,-3872,18736,12070,5403
-16536,4896,-3568,12594,-7380,3242
-10012,3132,-2956,13590,-6258,-81
-15464,4792,-3404,15509,2759,5729
-14704,4424,-3884,8157,-19730,3661
-12452,3776,-3284,13711,-1166,7161
-21424,6768,-4508,8927,-13992,9788
-13996,3992,-3816,10064,-9439,10905
-23852,7692,-4764,11239,-5372,13636
-15768,4260,-4156,8983,-11693,13365
-23248,7800,-4864,13812,2095,14993
-15736,4196,-4044,9425,-11572,12455
-19028,6540,-4364,16137,7576,12444
-14592,3984,-3504,10455,-11246,8183
-12708,4260,-3588,17391,7375,4286
-15756,4576,-3240,11809,-6602,8360
-10460,3048,-3012,12903,-9241,-3002
-15140,4948,-3508,14913,1685,4775
-16020,4688,-3912,8376,-20066,-729
-13824,4488,-3616,12951,-5195,1574
-22276,6852,-4752,8183,-17379,3448
-15464,4812,-4268,9170,-14031,4186
-24184,7616,-4856,8881,-12948,6525
-16104,4864,-4452,6784,-17436,8402
-22884,7288,-4764,10323,-6777,8447
-15200,4284,-4100,5862,-17777,10775
-17212,5512,-3796,12936,1030,6838
-12452,3348,-3264,7374,-13607,8262
-12492,3976,-3228,14527,4154,1778
-14752,4460,-3264,9154,-7992,7068
-10756,3056,-2952,11722,-6320,-4612
-16248,5340,-3720,13767,3023,-642
-16104,4772,-3824,8315,-14750,-5201
-16088,5316,-3920,13662,327,-7669
-22352,6996,-4704,7769,-14347,-5464
-16896,5652,-4216,10676,-7049,-8759
-24028,7596,-4888,7718,-12491,-5540
-16500,5456,-4320,7517,-12928,-5988
-22024,6976,-4448,8353,-8100,-3840
-14704,4776,-4008,4770,-17383,-2011
-16116,5012,-3548,10040,-807,-1236
-15180,4812,-3556,4338,-15612,1366
-10540,3084,-2748,9725,406,948
-15032,4872,-3172,8979,-992,1581
-11488,3320,-2848,6878,-5348,3609
-15080,4884,-3688,13327,11016,-1929
-17160,5352,-3560,7322,-2799,3760
-16276,5024,-4204,14042,12649,-5742
-22136,6984,-4452,8594,1642,1294
-17448,5560,-4488,13197,11223,-7903
-23008,7140,-4644,8866,2943,-2060
-16412,5324,-4152,11056,7513,-7675
-20956,6476,-4196,8627,3684,-3571
-13512,4348,-3356,7440,-438,-5933
-16328,5048,-3556,8828,6911,-1444
-13504,4300,-3100,3576,-8967,-2841
-11544,3556,-2800,6946,4396,2861
-15864,5172,-3164,2964,-7727,2232
-12132,3680,-3004,2915,-4233,8216
-18968,6060,-3824,4763,-465,6231
-15976,4724,-3780,177,-9984,12932
-20756,6700,-4384,5761,3425,8998
-19020,5496,-4272,-6,-10263,15098
-20524,6816,-4348,6520,5631,10305
-18812,5436,-4236,976,-8944,13516
-17392,5816,-3892,7308,6982,9024
-17252,5064,-3556,2445,-6586,10435
-12456,3900,-3008,6902,3408,3985
-15668,4904,-3124,5176,94,6678
-11520,3444,-2772,4324,-6778,-1972
-13552,4236,-3048,7320,4536,1046
-15836,4908,-3536,3060,-10863,-5589
-14616,4604,-3424,6136,133,-3632
-20532,6604,-4248,2487,-12242,-8789
-16556,5272,-3828,4054,-5021,-5482
-23364,7720,-4776,2057,-11720,-9437
-16996,5372,-4012,2364,-8028,-5795
-22360,7424,-4580,1700,-9635,-7574
-15112,4684,-3760,874,-9893,-4531
-18508,6072,-3692,2748,-3696,-4865
-13144,4044,-3204,-780,-11574,-1210
-13096,4096,-2956,4394,3029,-2864
-14224,4468,-3040,-20,-6034,3149
-10876,3272,-2604,3187,1622,-515
-16012,5220,-3284,3811,6987,5505
-14556,4404,-3260,1730,-691,2136
-17808,5836,-3996,6098,14543,6478
-18404,5788,-4036,2444,1335,2674
-19960,6516,-4800,7012,16958,6991
-20292,6524,-4364,2861,1960,2381
-18788,6028,-4500,7289,16414,5398
-19360,6268,-4044,2930,1461,1807
-14992,4612,-3580,6084,11963,3312
-17324,5556,-3516,3250,2117,290
-11728,3552,-2788,2307,1083,2259
-14644,4556,-3020,4155,4664,-1856
-13692,4256,-3008,-1398,-8934,1824
-13056,3960,-2896,2126,-350,-2646
-18160,5844,-3844,-1985,-9602,1111
-15124,4600,-3644,-1378,-9471,-2568
-21508,7024,-4424,-1982,-8374,1229
-17464,5476,-4372,-3445,-14380,-2673
-22524,7288,-4612,-2739,-9147,1971
-17108,5524,-4268,-3655,-13763,-2158
-19992,6344,-4068,-1820,-5641,1748
-15200,4904,-3656,-3982,-13480,-1358
-15052,4684,-3176,-38,270,1890
-14228,4472,-3204,-2903,-9408,-1385
-11028,3384,-2608,182,2043,2350
-14672,4556,-3004,984,2753,-1437
-12484,3908,-2912,-821,-97,2090
-15564,4740,-3608,3919,12500,-1028
-17572,5732,-3756,-208,2525,1751
-17312,5292,-4144,4620,15369,-1213
-21288,6924,-4368,624,5960,2187
-18160,5704,-4448,4448,15341,-1747
-21720,7004,-4444,759,7199,2366
-15692,4760,-3368,-966,1493,-857
-11556,3656,-2764,-1634,724,-1072
-15512,4836,-3140,-1949,697,-407
-14368,4664,-3428,-5289,-9966,-2916
-16456,5088,-3544,-2833,-801,-863
-18232,6028,-4180,-6882,-14051,-4360
-18640,5816,-4188,-4100,-3886,-2232
-21400,7136,-4800,-7531,-14754,-4513
-17932,5608,-4052,-4527,-5023,-4159
-20520,6768,-4552,-7369,-12639,-3773
-16192,5012,-3640,-4449,-4165,-4837
-17248,5640,-3608,-6061,-7374,-2804
-12224,3720,-2964,-5085,-4251,-3231
-14660,4788,-3064,-3329,2218,-1517
-12136,3660,-2828,-5587,-3316,-165
-12708,4016,-2928,-1924,8278,1148
-15972,4988,-3280,-4285,2897,3757
-14516,4656,-3320,-3073,6754,3700
-19812,6220,-4064,-2485,9650,6769
-17340,5556,-3884,-3900,5016,6259
-21168,6700,-4560,-1243,13049,8493
-19436,6256,-4308,-4258,3199,7507
-19720,6192,-4340,-753,13061,8215
-18652,5924,-3968,-4215,1695,6791
-15488,4752,-3496,-1313,9901,6589
-16976,5424,-3392,-3142,2462,3269
-12412,3708,-2916,-3620,2041,3999
-13680,4208,-2844,-1411,5805,-1546
-13824,4360,-3088,-5119,-3867,-709
-13988,4264,-3172,-1729,4125,-6684
-16752,5400,-3604,-5004,-4293,-6229
-15272,4808,-3504,-3155,-385,-10268
-20716,6764,-4128,-3786,-480,-9792
-17412,5528,-4036,-4469,-3123,-12691
-21120,6836,-4340,-3244,2925,-11031
-18232,5888,-4180,-5458,-3722,-13058
-19408,6112,-4112,-3203,5977,-9958
-16720,5504,-3636,-6321,-3156,-11257
-15040,4708,-3340,-4024,6915,-6212
-15728,5028,-3400,-6336,-15,-7755
-12012,3840,-2892,-7076,1561,-1632
-14012,4228,-2964,-5774,5247,-1915
-14308,4580,-3304,-9546,-3847,1054
-13808,4252,-3192,-7920,2502,4260
-18092,5788,-3824,-9850,-3867,3322
-16408,4948,-3836,-10636,-3977,7148
-21088,6736,-4476,-9507,-2640,4299
-18404,5608,-4448,-12230,-8739,7017
-20948,6712,-4464,-9405,-1920,4000
-18764,5744,-4556,-12772,-10752,4856
-17820,5640,-3952,-9010,-564,2555
-16828,5164,-3920,-11953,-8828,1925
-13684,4288,-3248,-8832,23,327
-15120,4688,-3216,-9143,-623,-52
-11604,3616,-2776,-9285,-1665,-1903
-12736,3968,-2968,-6321,8778,384
-14960,4668,-3344,-7704,2993,-2688
-13800,4292,-3440,-6411,9810,1812
-18160,5636,-3928,-5526,10659,-1086
-17052,5480,-3992,-7003,9607,4199
-20832,6576,-4632,-4447,15139,1233
-19076,6108,-4232,-7739,8093,6347
-20044,6280,-4508,-4375,15564,2930
-19272,6196,-4140,-8415,5712,6942
-14936,4568,-3476,-9010,2285,4471
-11868,3652,-2756,-8623,184,-3396
-14024,4336,-3128,-6628,6161,-4440
-15564,4828,-3452,-9019,-2369,-8276
-15052,4736,-3476,-6594,5146,-8646
-19088,5964,-4040,-7513,1556,-12150
-17436,5556,-4020,-7134,4154,-10846
-21312,6580,-4476,-6342,6016,-14008
-17892,5756,-4100,-7697,4783,-10307
-20152,6192,-4372,-6034,9010,-13206
-16736,5312,-3848,-8839,4967,-7337
-16408,4960,-3748,-6586,11379,-9344
-15120,4816,-3316,-10449,3205,-4791
-12876,3832,-3076,-9158,7757,-3878
-14836,4704,-3228,-10800,3573,-3341
-12660,3804,-3128,-13070,-1342,-726
-15056,4692,-3396,-11345,2627,-2686
-16860,5316,-3976,-15008,-7218,-1485
-16316,5152,-3864,-12787,-1844,-3699
-20132,6392,-4516,-14811,-7895,-4435
-17932,5772,-4420,-13704,-5295,-6049
-21140,6824,-4548,-13833,-6030,-7781
-17284,5636,-4268,-13736,-5649,-7796
-19156,6064,-4180,-12462,-2319,-9879
-15320,4992,-3784,-13387,-3607,-7481
-15148,4600,-3468,-10939,3943,-7681
-14052,4572,-3296,-13075,-1444,-6242
-12292,3684,-2964,-11652,5447,-1655
-14384,4560,-3228,-11823,4145,-2972
-13456,4184,-3296,-14144,877,3625
-15628,4752,-3564,-11949,6277,2381
-18000,5648,-4060,-15347,-2020,6217
-17236,5288,-4112,-13603,2465,5602
-21040,6740,-4700,-15683,-3439,6850
-18480,5740,-4520,-14925,-2100,5368
-21284,6720,-4628,-15444,-3862,5073
-17092,5288,-4244,-15432,-5038,2798
-18640,5756,-4108,-14280,-2167,1774
-14668,4540,-3540,-14915,-5286,-622
-14240,4344,-3252,-12174,3184,-260
-13664,4268,-3256,-13251,-1582,-3361
-11900,3668,-3036,-11516,5427,-162
-14268,4304,-3144,-10308,7825,-2370
-14088,4496,-3416,-11721,5427,621
-15984,4844,-3844,-9159,13567,2065
-18608,6000,-4172,-11260,7576,2889
-17904,5520,-4264,-9780,13155,6152
-21264,6872,-4628,-10951,8578,5877
-18676,5716,-4400,-10660,9887,7918
-20944,6728,-4404,-10877,7912,7080
-16956,5136,-3952,-11741,5125,7189
-17832,5652,-3936,-10422,7489,5364
-14424,4340,-3424,-12340,908,3508
-13648,4216,-3264,-9882,6966,1293
-13824,4228,-3076,-11413,1205,-1384
-12060,3740,-2988,-9974,4366,-3784
-14696,4452,-3304,-8786,7594,-5193
-14848,4616,-3440,-9592,3793,-8268
-16520,5008,-3940,-7166,12411,-6619
-18880,6024,-4156,-8497,7528,-10001
-18112,5556,-4432,-7125,14528,-5815
-20776,6628,-4648,-8068,11289,-8682
-18176,5600,-4484,-8140,14526,-3524
-19852,6300,-4492,-8404,13133,-5748
-16228,4976,-3844,-10172,10928,-902
-16716,5212,-3920,-9147,12769,-3336
-14272,4432,-3316,-12451,5059,-143
-13176,3972,-3144,-10751,8627,-2910
-14400,4512,-3224,-13053,2255,-2584
-12864,3916,-3232,-13172,847,-5255
-15584,4872,-3456,-12260,3348,-6602
-15904,5040,-3700,-14007,-3133,-9970
-17196,5412,-3992,-11821,4120,-10130
-19272,6148,-4276,-13284,-1239,-14053
-18208,5760,-4220,-11654,5811,-11727
-20208,6384,-4428,-12194,3227,-15429
-17504,5440,-4232,-11746,8089,-10378
-18504,5720,-4108,-11775,7364,-13096
-15180,4684,-3720,-13043,7727,-6674
-15416,4648,-3644,-11930,10260,-8499
-13208,3976,-3380,-15169,4409,-2446
-13364,4008,-3332,-13849,7202,-4206
-14892,4696,-3640,-16719,8,-2357
-13788,4208,-3552,-16659,-53,-2927
-17204,5372,-3984,-16485,-488,-4761
-16784,5280,-4196,-18309,-6072,-5880
-18808,5972,-4428,-16119,-393,-7960
-19212,6200,-4580,-17925,-6655,-10431
-18696,5900,-4528,-15416,1190,-10391
-19240,6236,-4460,-16492,-3128,-13223
-16656,5240,-4000,-14798,3700,-10288
-17220,5408,-3928,-14889,2752,-12445
-14104,4460,-3548,-15406,4074,-7568
-14372,4260,-3484,-14110,7955,-7466
-13660,4288,-3312,-16388,2764,-4733
-12920,3820,-3256,-15884,6073,-941
-15280,4772,-3696,-16802,2376,-2231
-14952,4616,-3756,-18805,-1489,1835
-17224,5280,-4024,-17215,764,-1476
-18464,5804,-4560,-19966,-6701,-2
-18504,5756,-4492,-17716,-2190,-3348
-20288,6508,-4940,-19457,-7623,-3911
-18028,5632,-4368,-17470,-3261,-6493
-19324,6200,-4540,-17849,-4865,-7584
-15732,5064,-4016,-16508,-1430,-8200
-16312,5040,-3872,-15708,1071,-8206
-13472,4268,-3392,-16041,458,-7097
-13524,4032,-3244,-14415,6789,-4217
-13536,4276,-3244,-15833,2403,-3962
-13428,4056,-3412,-15426,6540,2030
-16104,4980,-3844,-16053,3337,517
-16044,4960,-3984,-17650,1114,5913
-18792,5772,-4300,-16488,1865,2929
-19032,5812,-4632,-18967,-4092,6274
-20012,6220,-4672,-16827,-800,1944
-19404,6112,-4780,-19149,-6980,3470
-18420,5780,-4448,-16474,-1587,-885
-17604,5484,-4324,-18158,-6293,-708
-14904,4600,-3648,-15388,15,-3383
-14976,4640,-3592,-15779,-1072,-3253
-12448,3832,-3036,-14565,1724,-3748
-13440,4096,-3144,-13178,6689,-1782
-13440,4208,-3184,-14073,3834,-1754
-14696,4472,-3612,-12556,10411,3095
-17108,5380,-3828,-13574,6148,2274
-17152,5372,-4164,-13406,8949,7810
-20288,6352,-4484,-13525,6098,5470
-19056,5812,-4452,-14482,5288,10187
-20800,6464,-4604,-13767,4082,6209
-18188,5520,-4344,-15091,1341,9104
-18380,5752,-4004,-13411,2870,4312
-15708,4792,-3804,-14891,-1294,5320
-14468,4400,-3460,-12283,3572,610
-13960,4276,-3184,-13357,229,567
-12144,3608,-2980,-11237,4478,-2794
-13984,4284,-3168,-10346,6887,-2754
-13864,4220,-3336,-10328,6021,-4513
-16036,4964,-3784,-8214,13040,-2809
-17356,5420,-3968,-9149,9731,-3727
-18908,5840,-4496,-7543,16175,-160
-19804,6288,-4448,-8848,11127,-1248
-19264,6028,-4548,-7669,15775,2595
-19560,6284,-4364,-9057,10003,1190
-17176,5324,-3984,-8461,12371,3901
-17184,5444,-3844,-9284,7727,1359
-14128,4316,-3372,-9910,6401,2975
-14440,4428,-3216,-9002,6272,-1297
-13404,4060,-2956,-10833,1012,-774
-13228,4012,-3068,-8925,4164,-5275
-15304,4844,-3368,-10009,775,-6183
-14940,4560,-3408,-9072,1824,-9382
-18108,5752,-3920,-8445,3736,-10262
-17536,5464,-4068,-8438,2820,-12558
-19944,6240,-4348,-7559,6625,-11664
-18380,5800,-4072,-8240,4863,-12370
-19188,5916,-4244,-7177,9563,-10422
-17168,5440,-3896,-8686,5825,-9650
-16236,4900,-3644,-7736,10364,-6666
-15260,4856,-3496,-9661,4935,-6312
-13312,4140,-3120,-9708,6877,-2243
-14316,4432,-3160,-10360,3773,-3690
-13464,4156,-3200,-12289,-230,-183
-14832,4548,-3356,-11377,895,-2343
-16540,5216,-3788,-13611,-5400,-1221
-16772,5216,-3964,-12497,-3332,-3338
-19388,6232,-4352,-13756,-7104,-3746
-18212,5764,-4264,-12774,-5603,-6088
-18140,5772,-4008,-11202,-1658,-7638
-14648,4492,-3316,-10797,0,-6250
-12748,3952,-3084,-10344,2730,-2808
-13832,4140,-3128,-9788,4843,-1115
-14052,4444,-3308,-11034,1814,1428
-15240,4584,-3592,-10091,5672,4699
-17488,5588,-3840,-11441,1000,5040
-17708,5396,-3988,-11102,2882,8244
-20268,6372,-4444,-11688,-619,7292
-18896,5780,-4344,-11458,-234,8426
-20356,6452,-4396,-11568,-2051,7214
-17472,5296,-4076,-11231,-2316,5946
-17684,5536,-3792,-10579,-1557,4802
-14692,4428,-3516,-10497,-2894,2474
-14340,4392,-3228,-8647,1448,1197
-13204,3976,-3024,-8933,-743,-968
-12612,3872,-2960,-6701,4732,-2038
-14328,4320,-3108,-6318,5427,-2483
-14336,4432,-3168,-5733,6161,-3801
-16540,5148,-3708,-4176,11372,-2228
-17756,5568,-3932,-4745,8650,-3779
-18464,5696,-4304,-3393,13971,-839
-19988,6340,-4460,-4081,10684,-2394
-18724,5840,-4340,-3595,13473,832
-19636,6296,-4308,-3907,11009,-756
-17068,5304,-3832,-4513,10171,2148
-17100,5420,-3736,-3940,9711,-146
-14988,4676,-3252,-5875,4925,2049
-13948,4296,-3032,-4705,6267,-839
